title,company,location,work_type,level,compensation,link,id,scraped_date
Staff Software Engineer ( AI ),MeridianLink,,,,,https://www.builtinla.com/job/staff-software-engineer-ai/9118256,9118256,2026-04-22
AI Platform & Operations Engineer,Facet (facet.com),,,,,https://www.builtinla.com/job/ai-platform-operations-engineer/8889137,8889137,2026-04-22
AI Technology Support Engineer/Analyst,Amentum,,,,,https://www.builtinla.com/job/ai-technology-support-engineer-analyst/8892808,8892808,2026-04-22
Sr. AI/ML Engineer I (6475),MetroStar,,,,,https://www.builtinla.com/job/sr-ai-ml-engineer-i-6475/8894044,8894044,2026-04-22
Azure/AI DevOps Engineer III,Veeam,,,,,https://www.builtinla.com/job/azure-ai-devops-engineer-iii/9115746,9115746,2026-04-22
"Senior ML Engineer, Generative AI",Guidewire Software,,,,,https://www.builtinla.com/job/senior-ml-engineer-generative-ai/9114260,9114260,2026-04-22
Senior AI Software Engineer,Allstate,,,,,https://www.builtinla.com/job/senior-ai-software-engineer/8970148,8970148,2026-04-22
AI Agents CI/CD DevOps Engineer III,Veeam,,,,,https://www.builtinla.com/job/devops-engineer-iii/9112203,9112203,2026-04-22
"AI Native, Software Engineer",ConsumerAffairs,,,,,https://www.builtinla.com/job/ai-native-software-engineer/9107227,9107227,2026-04-22
Data & AI Platform Engineer,Brown and Caldwell,,,,,https://www.builtinla.com/job/data-ai-platform-engineer/9103096,9103096,2026-04-22
Forward Deployed AI Engineer/Data Scientist,Five9,,,,,https://www.builtinla.com/job/forward-deployed-ai-engineer-data-scientist/8898271,8898271,2026-04-22
Systems Development Engineer I (Advanced Robotics & AI Systems),Niagara Bottling,,,,,https://www.builtinla.com/job/systems-development-engineer-i-advanced-robotics-ai-systems/9008937,9008937,2026-04-22
"Senior Backend Engineer, AI",Slate,,,,,https://www.builtinla.com/job/senior-backend-engineer-ai/9031021,9031021,2026-04-22
Artificial Intelligence (“AI”) Solutions Engineer,Cooley,,,,,https://www.builtinla.com/job/artificial-intelligence-ai-solutions-engineer/9017972,9017972,2026-04-22
Artificial Intelligence Engineer,detections.ai,,,,,https://www.builtinla.com/job/artificial-intelligence-engineer/8896667,8896667,2026-04-22
"Senior Software Engineer, Gameplay Systems & AI - Unpublished R&D Product",Riot Games,,,,,https://www.builtinla.com/job/senior-software-engineer-gameplay-systems-ai-unpublished-r-d-product/9007523,9007523,2026-04-22
AI Solutions Engineer,Sophos,,,,,https://www.builtinla.com/job/ai-solutions-engineer/9088694,9088694,2026-04-22
AI Product Engineer,Guidewire Software,,,,,https://www.builtinla.com/job/ai-product-engineer/9088530,9088530,2026-04-22
"Senior Python Engineer, AI",eBay,,,,,https://www.builtinla.com/job/senior-python-engineer-ai/9088306,9088306,2026-04-22
Principal AI Software Engineer,AbsenceSoft,,,,,https://www.builtinla.com/job/principal-ai-software-engineer/9080330,9080330,2026-04-22
Prompt Engineer - AI Innovation Team - US,SitusAMC,,,,,https://www.builtinla.com/job/prompt-engineer-ai-innovation-team-us/9063546,9063546,2026-04-22
Software Engineer III (AI/ML),Guidewire Software,,,,,https://www.builtinla.com/job/software-engineer-iii-ai-ml/9061092,9061092,2026-04-22
Java Gen AI  Engineer,CrackaJack Digital Solutions,,,,,https://www.builtinla.com/job/java-gen-ai-engineer/9057553,9057553,2026-04-22
AI Go-to-Market Engineer,Flosum,,,,,https://www.builtinla.com/job/ai-go-market-engineer/9056395,9056395,2026-04-22
Senior Fullstack Engineer / AI,Bloom Growth,,,,,https://www.builtinla.com/job/senior-fullstack-engineer-ai/9055882,9055882,2026-04-22
"Software Engineer, AI Solutions",MNTN,,,,,https://www.builtinla.com/job/software-engineer-ai-solutions/9043789,9043789,2026-04-22
Senior Principal Software Engineer - AI tools and Adoption,Yahoo,,,,,https://www.builtinla.com/job/senior-principal-software-engineer-ai-tools-and-adoption/9042480,9042480,2026-04-22
AI Prompt Engineer,FreedomCare,,,,,https://www.builtinla.com/job/ai-prompt-engineer/9033827,9033827,2026-04-22
AI .NET Developer (Mid-Level),Tria Federal,,,,,https://www.builtinla.com/job/ai-net-developer/8956967,8956967,2026-04-22
"Senior IT Engineer, AI Enablement",Omada Health,,,,,https://www.builtinla.com/job/senior-it-engineer-ai-enablement/9028910,9028910,2026-04-22
"Staff Software Engineer, AI & Automation",Gladly,,,,,https://www.builtinla.com/job/staff-software-engineer-ai-automation/9028431,9028431,2026-04-22
Robotics & AI Systems Development Engineer II,Niagara Bottling,,,,,https://www.builtinla.com/job/robotics-ai-systems-development-engineer-ii/8888214,8888214,2026-04-22
"Staff Software Engineer, AI Tooling",Vast,,,,,https://www.builtinla.com/job/staff-software-engineer-ai-tooling/8936117,8936117,2026-04-22
"Software Engineer, AI, Platform",SmithRx,,,,,https://www.builtinla.com/job/software-engineer-ai-platform/9020602,9020602,2026-04-22
Staff AI Software Engineer,Fanduel,,,,,https://www.builtinla.com/job/staff-software-engineer/9020281,9020281,2026-04-22
Senior AI Software Engineer,Fanduel,,,,,https://www.builtinla.com/job/senior-software-ai-engineer/9020278,9020278,2026-04-22
Forward Deployed AI Product Engineer,phData,,,,,https://www.builtinla.com/job/forward-deployed-ai-product-engineer/8916225,8916225,2026-04-22
AI Analytics and Visualization Engineer,NVIDIA,,,,,https://www.builtinla.com/job/ai-analytics-and-visualization-engineer/9010742,9010742,2026-04-22
Senior AI/ML Engineer,Ford Motor Company,,,,,https://www.builtinla.com/job/senior-ai-ml-engineer/9007020,9007020,2026-04-22
AI Deployment Engineer,crewAI,,,,,https://www.builtinla.com/job/ai-deployment-engineer/9006342,9006342,2026-04-22
AI Enablement Engineer,Clover Health,,,,,https://www.builtinla.com/job/ai-tools-engineer/9004770,9004770,2026-04-22
AI Software Developer,Billhighway,,,,,https://www.builtinla.com/job/ai-software-developer/8996175,8996175,2026-04-22
Staff Software Engineer (AI CICD),Chainguard,,,,,https://www.builtinla.com/job/staff-software-engineer-ai-cicd/8993800,8993800,2026-04-22
"Senior Data Science Engineer, AI",Turquoise Health,,,,,https://www.builtinla.com/job/senior-data-science-engineer-ai/8989792,8989792,2026-04-22
AI Software Data Engineer US,TechTorch,,,,,https://www.builtinla.com/job/ai-software-data-engineer-us/8989716,8989716,2026-04-22
AI Data Engineer - Cortex AI,TechTorch,,,,,https://www.builtinla.com/job/ai-data-engineer-cortex-ai/8989715,8989715,2026-04-22
"Sr. Principal Engineer, AI",brightwheel,,,,,https://www.builtinla.com/job/sr-principal-engineer-ai/8980113,8980113,2026-04-22
Sr. Managed Services Engineer - AI & Copilot,SHI International Corp.,,,,,https://www.builtinla.com/job/sr-managed-services-engineer-ai-copilot/8978048,8978048,2026-04-22
Senior Software Engineer (Data & AI Solutions),Natera,,,,,https://www.builtinla.com/job/senior-software-engineer-data-ai-solutions/8966967,8966967,2026-04-22
AI Revenue Operations Engineer,4M Analytics,,,,,https://www.builtinla.com/job/ai-revenue-operations-engineer/8965746,8965746,2026-04-22
Senior AI-Enabled DevOps Engineer,PointClickCare,,,,,https://www.builtinla.com/job/senior-ai-enabled-devops-engineer/8935312,8935312,2026-04-22
Intermediate AI-Enabled DevOps Engineer,PointClickCare,,,,,https://www.builtinla.com/job/intermediate-ai-enabled-devops-engineer/8935311,8935311,2026-04-22
Gen AI Lead Developer,Hexaware Technologies,,,,,https://www.builtinla.com/job/gen-ai-lead-developer/8956865,8956865,2026-04-22
"Senior Staff Software Engineer, AI, Platform",SmithRx,,,,,https://www.builtinla.com/job/senior-staff-ai-software-engineer-platform/8955245,8955245,2026-04-22
"Senior Product Engineer, AI & Platforms",MJH Life Sciences,,,,,https://www.builtinla.com/job/senior-product-engineer-ai-platforms/8954725,8954725,2026-04-22
AI Forward-Deployed Engineer,RingCentral,,,,,https://www.builtinla.com/job/ai-forward-deployed-engineer/8953701,8953701,2026-04-22
"Senior Software Engineer, AI",Syllo,,,,,https://www.builtinla.com/job/senior-software-engineer-ai/8953269,8953269,2026-04-22
"Senior Machine Learning Engineer, Gen AI",Weave,,,,,https://www.builtinla.com/job/senior-machine-learning-engineer-gen-ai/8951342,8951342,2026-04-22
Founding Software Engineer - Agentic AI (Remote),Glacis,,,,,https://www.builtinla.com/job/founding-software-engineer-agentic-ai-remote/8950578,8950578,2026-04-22
Senior AI Automation Engineer - Internal Platform,phData,,,,,https://www.builtinla.com/job/senior-ai-automation-engineer-internal-platform/8949719,8949719,2026-04-22
Lead AI Solutions Engineer,DataRobot,,,,,https://www.builtinla.com/job/lead-pre-sales-applied-ai-expert/8467026,8467026,2026-04-22
Software Engineer - AI Productivity,Hightouch,,,,,https://www.builtinla.com/job/software-engineer-ai-productivity/8941340,8941340,2026-04-22
"Software Engineer, AI Agents",Hightouch,,,,,https://www.builtinla.com/job/software-engineer-ai-agents/7559850,7559850,2026-04-22
"Sr. Software Engineer (Back-End, Python, AI)",Alteryx,,,,,https://www.builtinla.com/job/sr-software-engineer-back-end-python-ai/8936212,8936212,2026-04-22
"Sr. Software Engineer (Front-End, JavaScript/TypeScript, React, AI)",Alteryx,,,,,https://www.builtinla.com/job/sr-software-engineer-front-end-javascript-typescript-react-ai/8936207,8936207,2026-04-22
AI Product Engineer,Raspberry AI,,,,,https://www.builtinla.com/job/ai-product-engineer/8923637,8923637,2026-04-22
AI Sim - Staff ML Research Engineer,SandboxAQ,,,,,https://www.builtinla.com/job/ai-sim-staff-ml-research-engineer/8922225,8922225,2026-04-22
Staff AI-Native Platform Engineer,Natera,,,,,https://www.builtinla.com/job/staff-ai-native-platform-engineer/8921216,8921216,2026-04-22
Intelligent Automation Developer II - UiPath/Agentic AI,CareSource,,,,,https://www.builtinla.com/job/intelligent-automation-developer-ii-uipath/8674680,8674680,2026-04-22
AI Product Engineer,Lightning Labs,,,,,https://www.builtinla.com/job/ai-special-projects-engineer/8917576,8917576,2026-04-22
"Full Stack Engineer, AI systems",BJAK,,,,,https://www.builtinla.com/job/full-stack-engineer-ai-systems/8899167,8899167,2026-04-22
"Software Engineer, Data & AI",Kinetic (kineticcomp.com),,,,,https://www.builtinla.com/job/software-engineer-data-ai/8896681,8896681,2026-04-22
"Engineering Manager, Developer Productivity AI",Stripe,,,,,https://www.builtinla.com/job/engineering-manager-developer-productivity-ai/8896574,8896574,2026-04-22
Senior AI Engineer,WONGDOODY,,,,,https://builtin.com/job/senior-ai-engineer-all-genders/9041514,9041514,2026-04-22
Senior AI Engineer (m/f/d),Voyfai,,,,,https://builtin.com/job/senior-ai-engineer-m-f-d/9028270,9028270,2026-04-22
Freelance - AI Engineer - Hole.io (1-month contract),Voodoo,,,,,https://builtin.com/job/freelance-ai-engineer-hole-io-1-month-contract/9027984,9027984,2026-04-22
Senior AI Engineer,SmartRecruiters,,,,,https://builtin.com/job/senior-ai-engineer/9108870,9108870,2026-04-22
Lead Agentic AI Engineer,Trimble,,,,,https://builtin.com/job/agentic-artificial-intelligence-engineer/8913269,8913269,2026-04-22
Senior Agentic AI Engineer,Trimble,,,,,https://builtin.com/job/agentic-artificial-intelligence-engineer/8915116,8915116,2026-04-22
Principal AI Developer Technology Engineer,NVIDIA,,,,,https://builtin.com/job/principal-ai-developer-technology-engineer/8926786,8926786,2026-04-22
AI Developer Technology Engineer,NVIDIA,,,,,https://builtin.com/job/ai-developer-technology-engineer/9067750,9067750,2026-04-22
AI Research Engineer,HASH,,,,,https://builtin.com/job/ai-research-engineer/8889975,8889975,2026-04-22
AI Success Engineer,HASH,,,,,https://builtin.com/job/ai-success-engineer/8889970,8889970,2026-04-22
"Go - Software Engineer, AI",G2i,,,,,https://builtin.com/job/go-software-engineer-ai/9113844,9113844,2026-04-22
"Ruby - Software Engineer, AI",G2i,,,,,https://builtin.com/job/ruby-software-engineer-ai/9113842,9113842,2026-04-22
"Python - Software Engineer, AI",G2i,,,,,https://builtin.com/job/python-software-engineer-ai/9113836,9113836,2026-04-22
"Java - Software Engineer, AI",G2i,,,,,https://builtin.com/job/java-software-engineer-ai/9113829,9113829,2026-04-22
"C++ - Software Engineer, AI",G2i,,,,,https://builtin.com/job/c-software-engineer-ai/9113824,9113824,2026-04-22
"Rust - Software Engineer, AI",G2i,,,,,https://builtin.com/job/rust-software-engineer-ai/9113821,9113821,2026-04-22
QA Engineer (AI Assistant Features),JetBrains,,,,,https://builtin.com/job/qa-engineer-ai-assistant-features/9099482,9099482,2026-04-22
AI Software Engineer – Python (m/f/x),Scalable Capital,,,,,https://builtin.com/job/ai-software-engineer-python-m-f-x/9096418,9096418,2026-04-22
Senior Data Engineer – AI AML Engineering,SumUp,,,,,https://builtin.com/job/senior-data-engineer/8593610,8593610,2026-04-22
AI Infrastructure Engineer,Intercom,,,,,https://builtin.com/job/ai-infrastructure-engineer/9081457,9081457,2026-04-22
Senior Machine Learning Engineer - AI Enabler Team,CAST AI,,,,,https://builtin.com/job/senior-machine-learning-engineer-ai-enabler-team/7750442,7750442,2026-04-22
Staff AI Platform Engineer,Bluefish,,,,,https://builtin.com/job/staff-applied-ai-engineer/9055246,9055246,2026-04-22
AI Research Engineer - Reinforcement Learning (100% remote Worldwide),Tether.io,,,,,https://builtin.com/job/ai-research-engineer-reinforcement-learning-100-remote-worldwide/9052548,9052548,2026-04-22
"Senior Sales Engineer, AI",NICE,,,,,https://builtin.com/job/senior-sales-engineer-ai/9117043,9117043,2026-04-22
Senior AI Backend Engineer,SumUp,,,,,https://builtin.com/job/senior-ai-backend-engineer/9010677,9010677,2026-04-22
