title,company,location,work_type,level,compensation,link,id,scraped_date
AI Engineer,Hitachi,,,,,https://builtin.com/job/ai-engineer/7756281,7756281,2026-02-27
AI Engineer,BayRock Labs,,,,,https://builtin.com/job/ai-engineer/7924379,7924379,2026-02-27
Digital AI Engineer,KKR,,,,,https://builtin.com/job/digital-ai-engineer/8360385,8360385,2026-02-27
Agentic AI Engineer,TraceLink,,,,,https://builtin.com/job/agentic-ai-engineer/8359884,8359884,2026-02-27
Senior AI Engineer,Assent,,,,,https://builtin.com/job/senior-ai-engineer/7706762,7706762,2026-02-27
AI Engineer,NTT DATA,,,,,https://builtin.com/job/ai-engineer/7069744,7069744,2026-02-27
Senior AI Engineer – Generative AI and Knowledge Systems,ZEISS Group,,,,,https://builtin.com/job/senior-ai-engineer-generative-ai-and-knowledge-systems/8511606,8511606,2026-02-27
Principal AI/ML Engineer,Rapid7,,,,,https://builtin.com/job/principal-ai-ml-engineer/8056500,8056500,2026-02-27
Software Engineer- AI,Cloudflare,,,,,https://builtin.com/job/software-engineer-ai/8530773,8530773,2026-02-27
AI Engineer (Agentic Operations) - NLP,Rocket Software,,,,,https://builtin.com/job/ai-engineer-agentic-operations-nlp/8569572,8569572,2026-02-27
Senior AI/ML Engineer,Optum,,,,,https://builtin.com/job/senior-ai-ml-engineer/8529002,8529002,2026-02-27
GenAI & Agentic AI Developer,Kyndryl,,,,,https://builtin.com/job/genai-agentic-ai-developer/8004899,8004899,2026-02-27
Lead AI Engineer,Keywords Studios,,,,,https://builtin.com/job/lead-ai-engineer/7917490,7917490,2026-02-27
Senior Data and AI engineer,Beckman Coulter Diagnostics,,,,,https://builtin.com/job/senior-data-and-ai-engineer/8335815,8335815,2026-02-27
Senior Data and AI engineer,Danaher Corporation,,,,,https://builtin.com/job/senior-data-and-ai-engineer/8337867,8337867,2026-02-27
Platform AI Developer (m/w/d),CompuGroup Medical US,,,,,https://builtin.com/job/platform-ai-developer-m-w-d/8373515,8373515,2026-02-27
Senior AI Engineer,DevSavant,,,,,https://builtin.com/job/senior-ai-engineer/8566091,8566091,2026-02-27
"Lead Analyst, AI Engineer",KLA,,,,,https://builtin.com/job/lead-analyst-ai-engineer/7191169,7191169,2026-02-27
AI Engineer (GenAI / Hyperscaler / Agentic AI),Nexaminds,,,,,https://builtin.com/job/ai-engineer-genai-hyperscaler-agentic-ai/8561532,8561532,2026-02-27
AI Engineer (GenAI – Vertex AI & GCP),Nexaminds,,,,,https://builtin.com/job/ai-engineer-genai-vertex-ai-gcp/8559628,8559628,2026-02-27
Senior AI Engineer,Ecolab,,,,,https://builtin.com/job/senior-business-analyst/8414449,8414449,2026-02-27
"Software Engineer, AI Agentic Search, Early Career",Notion,,,,,https://builtin.com/job/software-engineer-ai-agentic-search-early-career/8239323,8239323,2026-02-27
"Staff Software Engineer, AI Agentic Search",Notion,,,,,https://builtin.com/job/software-engineer-ai-agentic-search/8238537,8238537,2026-02-27
"Software Engineer II (Quality) - Manual, Automation, AI & Cloud Testing-1",Mastercard,,,,,https://builtin.com/job/software-engineer-ii-quality-manual-automation-ai-cloud-testing-1/8268456,8268456,2026-02-27
Lead Software Engineer - Data Engineering/Generative AI,Wells Fargo,,,,,https://builtin.com/job/lead-software-engineer-data-engineering-generative-ai/8514538,8514538,2026-02-27
AI Engineer,Welldoc,,,,,https://builtin.com/job/ai-engineer/8089894,8089894,2026-02-27
Principal AI Developer - Finance Automation & Enterprise Integration,Revvity,,,,,https://builtin.com/job/principal-ai-developer-finance-automation-enterprise-integration/8085814,8085814,2026-02-27
Sr AI/ML Engineer,Zeta Global,,,,,https://builtin.com/job/sr-ai-ml-engineer/8513186,8513186,2026-02-27
Forward Deployed Engineer - AI Strategist,McCain Foods,,,,,https://builtin.com/job/forward-deployed-engineer-ai-strategist/8512655,8512655,2026-02-27
Senior AI Platform Engineer,Cargill,,,,,https://builtin.com/job/senior-ai-platform-engineer/7860146,7860146,2026-02-27
Senior AI Engineer,Precision Medicine Group,,,,,https://builtin.com/job/senior-ai-engineer/7014962,7014962,2026-02-27
Senior AI Engineer,Precision For Medicine,,,,,https://builtin.com/job/senior-ai-engineer/7014809,7014809,2026-02-27
Senior AI Engineer,"QuartzBio, part of Precision for Medicine",,,,,https://builtin.com/job/senior-ai-engineer/7014829,7014829,2026-02-27
AI Engineer,Zinier,,,,,https://builtin.com/job/ai-engineer-genai-llms/7408711,7408711,2026-02-27
Lead AI/ML Engineer,Optum,,,,,https://builtin.com/job/lead-ai-ml-engineer/8504483,8504483,2026-02-27
AI or ML Engineer,Optum,,,,,https://builtin.com/job/ai-or-ml-engineer/8504703,8504703,2026-02-27
"Software Engineer - AI, C# or Java, React, SQL Server",Optum,,,,,https://builtin.com/job/software-engineer-ai-c-or-java-react-sql-server/8504260,8504260,2026-02-27
Senior Software Engineer - RPA and Agentic AI,Optum,,,,,https://builtin.com/job/senior-software-engineer-rpa-and-agentic-ai/8504029,8504029,2026-02-27
Lead AI ML Engineer,Optum,,,,,https://builtin.com/job/lead-ai-ml-engineer/8504203,8504203,2026-02-27
Associate AI or ML Engineer,Optum,,,,,https://builtin.com/job/associate-ai-or-ml-engineer/8504256,8504256,2026-02-27
Senior Analytics engineer - AI,FourKites,,,,,https://builtin.com/job/senior-analytics-engineer-ai/8503367,8503367,2026-02-27
Software Engineer 2 - AI/ML,Boomi,,,,,https://builtin.com/job/software-engineer-2-ai-ml/8261993,8261993,2026-02-27
Senior AI Engineer,Operative,,,,,https://builtin.com/job/senior-ai-engineer/7189896,7189896,2026-02-27
Senior Full Stack Gen AI Developer- Tietoevry Create (m/f/d),Tietoevry,,,,,https://builtin.com/job/senior-full-stack-gen-ai-developer-tietoevry-create-m-f-d/7182129,7182129,2026-02-27
